id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
0.0,-0.682623565196991,-0.24947412312030792,-0.42329856753349304,0.4028700888156891,0.056879058480262756,0.02664618380367756,-0.07237924635410309,-0.2670280337333679,-0.1340002566576004,-0.05487155169248581,0.20054374635219574,0.2754144072532654,-0.3159719705581665,0.041169919073581696,-0.18022720515727997,-0.009885456413030624,0.13985596597194672,0.29890742897987366,-0.2301015853881836,-0.1682043820619583,0.23529577255249023,0.40723472833633423,-0.07218855619430542,0.0746065229177475,-0.1731584668159485,-0.13292281329631805,-0.06846002489328384,-0.3086951971054077,0.07061165571212769,0.23891985416412354,-0.04788004606962204,0.037725869566202164,-0.25841400027275085,-0.1603085845708847,0.11076054722070694,0.1883121281862259,-0.18050599098205566,-0.13049408793449402,-0.4419628381729126,0.1336536407470703,0.06497960537672043,-0.0289835836738348,0.4053654074668884,-0.08689792454242706,-0.06704320013523102,-0.0330093652009964,-0.29972007870674133,0.04151172935962677,0.0849747583270073,-0.21402208507061005,-0.12088347971439362,0.09839841723442078,-0.13120895624160767,-0.049997035413980484,-0.20915494859218597,-0.06572002172470093,0.11663345992565155,0.1363382786512375,0.024929340928792953,0.14625877141952515,0.09944626688957214,0.026805773377418518,-0.10220934450626373,-0.21087677776813507
1.0,-0.36470314860343933,0.06486029922962189,-0.292261004447937,0.22794240713119507,-0.05908800661563873,-0.035911690443754196,-0.20411428809165955,-0.24491946399211884,-0.09407816082239151,0.09492238610982895,0.14359323680400848,0.21831783652305603,-0.07452880591154099,0.1973477303981781,-0.1794620156288147,-0.15192534029483795,0.1135038435459137,0.14723215997219086,-0.19141478836536407,-0.11596845835447311,-0.10650669783353806,0.18646496534347534,-0.22180260717868805,0.1285453736782074,-0.1620597541332245,-0.2990192174911499,-0.1082284078001976,-0.22198157012462616,0.19546544551849365,0.07996160537004471,-0.020090704783797264,0.05585313215851784,0.005627889186143875,-0.05308089405298233,0.23165130615234375,0.17403191328048706,-0.40727749466896057,-0.1224275752902031,-0.36658281087875366,-0.09129767119884491,0.009392786771059036,-0.004107561893761158,0.5018961429595947,-0.10664515942335129,0.1441338062286377,-0.18916161358356476,-0.1464369297027588,-0.1353399157524109,0.15827040374279022,-0.25856587290763855,-0.2949058711528778,-0.060745298862457275,-0.13954594731330872,-0.2729477882385254,-0.14735355973243713,0.1438269168138504,0.0040453835390508175,0.3363752067089081,-0.08854901790618896,0.22521443665027618,-0.021946454420685768,0.004983397200703621,-0.25708410143852234,-0.12984596192836761
2.0,-0.4031209945678711,-0.12821251153945923,-0.22935067117214203,0.38491737842559814,-0.12000054121017456,0.09159600734710693,-0.1871117651462555,0.019980445504188538,-0.05643467605113983,0.11263342946767807,-0.007764958310872316,0.04910378158092499,-0.1347583830356598,0.01235455833375454,-0.15376922488212585,0.2179417908191681,0.23477685451507568,0.12084449827671051,-0.20810669660568237,-0.3896103799343109,0.27529260516166687,0.17661039531230927,-0.0508824959397316,0.12068819999694824,-0.1783590316772461,0.17724014818668365,-0.047409385442733765,-0.11877889931201935,-0.06109558418393135,0.16653858125209808,0.24530521035194397,0.08477827161550522,-0.11978881061077118,-0.10801684856414795,-0.0007452241843566298,0.0905110165476799,-0.21883819997310638,0.1586570143699646,-0.18755947053432465,0.3420826494693756,-0.09642834216356277,-0.2554788887500763,0.14497829973697662,-0.12759104371070862,0.0060706976801157,-0.05935252830386162,0.04156074300408363,-0.027389466762542725,0.20847660303115845,-0.1316775381565094,-0.012639687396585941,0.23503266274929047,-0.16175422072410583,-0.36990755796432495,-0.11711853742599487,-0.16669590771198273,0.15468958020210266,0.18296736478805542,-0.02640560269355774,0.019439425319433212,0.2111147791147232,0.23200087249279022,-0.01833781972527504,0.07464784383773804
3.0,-0.2530772089958191,-0.12657512724399567,-0.4952397346496582,0.25055935978889465,0.1699574738740921,-0.022192295640707016,-0.1641206592321396,-0.39815059304237366,-0.11008951812982559,0.020771192386746407,0.26412537693977356,0.2896702289581299,-0.07675795257091522,-0.029627632349729538,-0.2360154241323471,-0.02901047095656395,0.04203774034976959,0.15824273228645325,-0.1908661425113678,0.026962794363498688,0.023350542411208153,0.24905060231685638,-0.1537846326828003,0.21209517121315002,-0.1398974508047104,-0.2851654887199402,-0.16524343192577362,-0.2520618438720703,0.07861577719449997,0.008849743753671646,0.2658207416534424,0.042814090847969055,-0.2339942455291748,-0.2307509332895279,0.24355971813201904,0.14401575922966003,-0.20316965878009796,-0.24088285863399506,-0.4871847927570343,-0.07257580757141113,0.11700106412172318,-0.10085350275039673,0.31153640151023865,-0.15939609706401825,-0.18918836116790771,-0.023482315242290497,-0.03824266791343689,0.0024141722824424505,0.3029007315635681,-0.26778504252433777,-0.36626890301704407,0.03467471897602081,-0.12145312875509262,-0.05286553129553795,-0.17628857493400574,0.20688657462596893,-0.0703657791018486,-0.034801892936229706,0.061479464173316956,0.2794702351093292,0.08073854446411133,0.08661192655563354,-0.05921319127082825,-0.2302410900592804
4.0,-0.21754276752471924,-0.12446478009223938,-0.22911874949932098,0.31301161646842957,-0.0314064659178257,0.03824581578373909,-0.15148992836475372,-0.18597526848316193,-0.23391477763652802,0.11680299043655396,0.17739351093769073,0.04664371535181999,-0.01995791681110859,0.07391209155321121,-0.07273451238870621,-0.07128356397151947,0.03175871819257736,0.07431961596012115,-0.31613171100616455,-0.11095249652862549,-0.2817811369895935,0.10239558666944504,-0.2529941499233246,0.1540142446756363,-0.18961849808692932,-0.11126110702753067,-0.07187113165855408,-0.2648979127407074,-0.08234196901321411,0.19272997975349426,0.28434106707572937,-0.1307329684495926,0.012112345546483994,-0.015228715725243092,0.22471413016319275,0.09184564650058746,-0.3178294003009796,-0.011528066359460354,-0.14639633893966675,0.08238620311021805,0.06833354383707047,-0.11124022305011749,0.33942222595214844,-0.1920299082994461,-0.0754074826836586,0.04976345971226692,0.13239629566669464,0.08159557729959488,0.315442830324173,-0.2225019484758377,-0.24293367564678192,0.09435998648405075,-0.10600084811449051,-0.13634814321994781,0.15113423764705658,0.025208652019500732,-0.11332147568464279,-0.0151751097291708,0.03484482690691948,0.007126649376004934,0.24693796038627625,-0.00734358374029398,-0.12506651878356934,-0.09495537728071213
5.0,-0.4598861634731293,-0.05502091348171234,-0.15573309361934662,0.3009325861930847,0.0003962086047977209,-0.010864822193980217,0.0015955092385411263,-0.26873359084129333,-0.05045710876584053,-0.021057816222310066,0.05306433513760567,0.2715807557106018,-0.1747753620147705,0.17624706029891968,-0.08510978519916534,-0.006466199178248644,0.17614144086837769,0.12758511304855347,-0.12115097790956497,-0.25014162063598633,0.18132653832435608,0.03995032235980034,-0.019459595903754234,0.11458469927310944,-0.0752929225564003,-0.33145812153816223,-0.12288706749677658,-0.2918691337108612,0.023096885532140732,0.14389431476593018,0.05371347814798355,0.06532230973243713,-0.2206718921661377,-0.09930966794490814,0.18973931670188904,0.16928081214427948,-0.20484976470470428,-0.14306703209877014,-0.4517013728618622,0.07915831357240677,0.01418137177824974,-0.1337290108203888,0.27722468972206116,-0.1054038256406784,0.17562130093574524,0.022438790649175644,-0.18759626150131226,-0.08217328041791916,0.21830309927463531,-0.20222541689872742,-0.13964365422725677,-0.09093021601438522,-0.213131383061409,-0.04465852305293083,-0.08112756907939911,-0.006383426487445831,0.16008540987968445,0.1334737241268158,-0.047916535288095474,0.18582454323768616,0.05198315903544426,0.009275082498788834,-6.51925802230835e-05,-0.21043995022773743
6.0,-0.1843845248222351,0.1143016368150711,-0.15164686739444733,0.21631114184856415,0.014277620241045952,-0.07611700147390366,-0.13830317556858063,-0.1428777575492859,-0.01701415330171585,0.0678841769695282,0.09409912675619125,0.0764152780175209,-0.06415850669145584,0.28875017166137695,0.0831119492650032,-0.14979930222034454,0.008890636265277863,-0.021998198702931404,-0.047794800251722336,-0.09197671711444855,-0.016131149604916573,-0.07965807616710663,-0.17595551908016205,0.18783360719680786,-0.255409300327301,-0.12837767601013184,-0.011968860402703285,-0.053116071969270706,0.09223147481679916,0.08358395099639893,0.1896739900112152,0.02961452677845955,-0.17139901220798492,-0.05443626642227173,0.14412501454353333,0.27514731884002686,-0.07171115279197693,-0.0497775599360466,-0.2506069540977478,-0.07521571964025497,0.1840096265077591,-0.17513775825500488,0.04552783817052841,-0.07617355138063431,0.15281330049037933,0.01874927431344986,0.013383995741605759,-0.03508618101477623,0.018693355843424797,0.11824923008680344,-0.09263066202402115,-0.04295291379094124,-0.26576605439186096,-0.138083815574646,0.17576511204242706,0.09435892105102539,0.0561615452170372,-0.12151838093996048,-0.19365274906158447,0.11465872824192047,0.015906136482954025,-0.02803146466612816,0.12095814198255539,-0.11985401809215546
7.0,-0.2888912558555603,-0.11140699684619904,-0.24634921550750732,0.0648798868060112,-0.002238060813397169,-0.12471953779459,-0.03829871490597725,-0.13883352279663086,-0.0036385871935635805,0.056604690849781036,-0.0232707392424345,0.13925479352474213,-0.1433594673871994,0.08218762278556824,0.07122118026018143,-0.12558601796627045,-0.06925003230571747,0.0855417251586914,-0.0371549054980278,-0.11950558423995972,0.00400815112516284,0.09569308161735535,0.0770774707198143,0.07246484607458115,-0.11113186180591583,-0.2993830740451813,-0.18691326677799225,-0.25664618611335754,0.20420582592487335,0.13979677855968475,-0.035535361617803574,0.11179178208112717,-0.16502419114112854,-0.013170180842280388,0.157085582613945,0.12557415664196014,-0.10625282675027847,-0.06520611047744751,-0.2244141548871994,0.05638471618294716,0.15436725318431854,-0.050737712532281876,0.17472337186336517,-0.19914068281650543,0.19503407180309296,-0.20522399246692657,-0.22109749913215637,0.0754600390791893,0.04541962221264839,-0.17748945951461792,0.05433034896850586,0.04659636691212654,0.0328308530151844,0.020133474841713905,-0.08146927505731583,0.013779312372207642,-0.008866172283887863,0.22657114267349243,-0.07738767564296722,-0.07227255403995514,-0.05465281382203102,-0.06392806023359299,-0.03040686622262001,-0.2112451046705246
8.0,-0.1715441346168518,-0.1355644315481186,-0.16589748859405518,0.30684253573417664,0.06569833308458328,0.012938948348164558,-0.09347027540206909,-0.1307409107685089,-0.06580258160829544,0.016005076467990875,0.04837827384471893,0.17759808897972107,-0.19206656515598297,0.026751957833766937,0.030179237946867943,-0.00513825286179781,0.06835902482271194,0.1403494030237198,-0.18375185132026672,-0.17583461105823517,-0.059490546584129333,0.19179752469062805,0.0049893418326973915,0.04396522790193558,-0.07416792958974838,-0.11690432578325272,-0.06002580747008324,-0.34478363394737244,0.1412198841571808,0.04531116038560867,0.06734488159418106,0.12147073447704315,-0.1030903086066246,0.034881461411714554,0.16615206003189087,0.23595190048217773,-0.09576153010129929,0.014923694543540478,-0.17312951385974884,0.20508643984794617,0.10791321098804474,-0.12396267801523209,0.39722540974617004,-0.10337073355913162,0.0633830577135086,-0.09772463887929916,-0.18837709724903107,0.1571238934993744,0.1670830249786377,-0.25006744265556335,-0.108372762799263,0.08122497797012329,-0.1734778732061386,-0.19008763134479523,-0.08298994600772858,0.07937252521514893,-0.036724887788295746,0.22145873308181763,-0.025640171021223068,0.06725157052278519,0.05672337859869003,0.1284816861152649,0.07251626998186111,-0.20207233726978302
9.0,-0.3146604299545288,-0.26508209109306335,-0.30320465564727783,0.21085771918296814,-0.03292259946465492,0.14539822936058044,0.040577854961156845,0.036378975957632065,0.019841672852635384,-0.0645732656121254,-0.08202654123306274,-0.01135616097599268,-0.08885305374860764,-0.0627543032169342,-0.12550954520702362,-0.14011918008327484,0.007823336869478226,0.006999487057328224,0.003651692997664213,-0.0067038144916296005,0.11410605907440186,-0.0322684682905674,0.052760716527700424,0.1076536476612091,-0.202992245554924,-0.2635100483894348,-0.05429287627339363,-0.05337823927402496,0.03971133753657341,0.14055044949054718,-0.059199992567300797,0.11726506799459457,-0.10083312541246414,-0.1248372495174408,0.11103074252605438,0.18048608303070068,-0.16454264521598816,-0.08158040046691895,-0.3536731004714966,-0.006087510380893946,0.19161951541900635,-0.03165930509567261,0.03583426773548126,-0.191299170255661,0.20489194989204407,0.06470726430416107,-0.09253618866205215,-0.2438049018383026,0.18752305209636688,-0.19327346980571747,0.003889436135068536,0.09854768216609955,-0.08073227107524872,0.1203610897064209,0.11180858314037323,-0.234243705868721,0.18426163494586945,-0.016330448910593987,-0.06508287042379379,0.09149442613124847,-0.10886899381875992,-0.12190952152013779,-0.006553242914378643,-0.11546958982944489
